id,eng__001,eng__002,eng__003,eng__004,afr__001,afr__002,afr__003,afr__004,zul__001,zul__002,zul__003,zul__004,xho__001,xho__002,xho__003,xho__004,xho__005,ssw__001,ssw__002,ssw__003,ssw__004,ssw__005,nde__001,nde__002,nde__003,tsn__001,tsn__002,tsn__003,nso__001,nso__002,nso__003,nso__004,sot__001,sot__002,sot__003,ven__001,ven__002,ven__003,ven__004,ven__005,tso__001,tso__002,tso__003,tso__004
dsac_multi_math_00272,discuss,,,,bespreek,,,,xoxa,,,,xoxa,,,,,coca,cocisana,khuluma,khulumisana,cocisa,khulumisana,cocisana,,buisana,,,laodiša,boledišana,ahlaahla,,tshohla,qoqa,,rera,,,,,kanela,paluxa,andlala,
dsac_multi_math_00273,display v.,,,,vertoon,,,,bonisa,,,,bonisa,beka ekuhleni,,,,endlala,bukisa,bonisa,,,ukubonisa,ukutjengisa,,bontsha,,,bontšha,laetša,,,pepesa,,,-ṱana,,,,,kombelela,,,
dsac_multi_math_00274,display window {calculator},display area,,,vertoonvenster(tjie),,,,isibuko somshini wokubala,,,,indawo yokubonisa amanani,ifesitilana yokubonisa,,,,lifasitelo lekubonisa,,,,,indawo yokubonisa,indawo yokutjengisa,,lefelopontsho,,,skrini sa lefasetere,lefelo la pontšho,,,festere ya ho pepesa,,,vhuṱanelo,,,,,fasitere ra nkombiso,ndhawu yo kombisa,,
dsac_multi_math_00275,distance,,,,afstand,,,,ibanga,,,,umgama,,,,,libanga,lukhalo,,,,ibanga,,,sekgala,,,bokgole,monabo,sebakana,sekgoba,bohole,,,vhukule,tshikhala,,,,mpfhuka,,,
dsac_multi_math_00276,distance around,,,,afstand rondom,,,,umjikelezo,,,,umgama ojikeleze,,,,,libanga lemjikeleto,,,,,ibanga elizombelezako,,,sekgalatikologo,,,bokgole,monabo go dikologa,monabo go rarela,,sebakana ho potoloha,,,tshikhala tsha henefho,tshikhala u mona na,,,,mpfhuka wa kwalomu ka,,,
dsac_multi_math_00277,distributive property,,,,distributiewe eienskap,,,,ukuhlukanisa ngamaqoqo,,,,umthetho wokwaba,,,,,umtsetfo wekuhlakata,luphawucocoma,,,,ihlelo elabiweko,,,pharologantsho-kgaoganyi,,,mokgwa wa tlhophopalelontšhi,molawana wa go tlhopholla palelontšhi,,,molawana wa distributhifi,,,mulayo wa phaḓaladzo,,,,,mahlanganiselo yo longoloxa,,,
dsac_multi_math_00278,divide v. <symbol ÷ >,give the quotient of,,,deel,,,,hlukanisa,caza,,,yahlula,,,,,susa ngekuphindzelela,,,,,hlukanisa,,,arola,,,efa palokarolwa,,,,arola,,,kovha,ṋeani khovhelo yaTshivenḓa kovhani,,,,avanyisa,nyika nhlamulo-avanyiso ya,,
dsac_multi_math_00279,dividend,,,,deeltal,,,,isahlukaniswa,,,,isahlulo,inani elahlulwayo,,,,inombolo lesahlukaniswa,sahlukaniswa,,,,isehlukaniswa,,,karolwa,,,palokarolwa,searolwa,sekgaoganywa,seripaganywa,searolwa,,,kovhiwa,kohwa,,,,xiavanyisiwa,,,
dsac_multi_math_00280,divisible,,,,deelbaar,,,,nokwahlukaniseka,,,,elahlulekayo,,,,,-hlukanisekako,,,,,hlukanisekako,,,arolega,,,arolega,ripaganyega,,,aroleha,,,kovheaho,,,,,avanyisekaka,,,
dsac_multi_math_00281,division,repeated subtraction,,,verdeling,deling,,,ukwahlukanisa,,,,ulwahlulo,uthabatho oluphindaphindiweyo lwenani elinye,,,,kukhipha lokuphindziwe,,,,,ukuhlukanisa,,,karolo,,,ntšhopoeletšo,tlošopoeletšo,karolo,,ho arola,,,u kovha,mukovho,,,,ku avanyisa,,,
dsac_multi_math_00282,division calculation,,,,deelberekening,deelsom,,,isibalo sokwahlukanisa,,,,ubalo ngokwahlulahlula,,,,,sibalo sekuhlukanisa,,,,,ukubalisisa kokuhlukanisa,,,palelokarolo,,,palelokarolo,,,,tshebetso ya ho arola,,,mukovho wa murekanyo,mukovho wa u shuma mbalo,,,,nkhakhuleto wo avanyisa,,,
dsac_multi_math_00283,division sign <÷>,,,,deelteken,,,,uphawu lokwehlukanisa,,,,uphawu lokwahlulahlula,,,,,luphawu lwekuhlukanisa,,,,,itshwayo lokwahlukanisa,,,letshwaokarolo,,,leswaokarolo,,,,letshwao la ho arola,,,tshiga tsha u kovha,tshikovhi,,,,mfungo wo avanyisa,,,
dsac_multi_math_00284,division skill,,,,deelvaardigheid,,,,ikhono lokwehlukanisa,,,,ubuchule bokwahlula,isakhono sokwahlulahlula,,,,buciko bekuhlukanisa,likhono lekuhlukanisa,,,,ikghono lokwahlukanisa,,,bokgonikarolo,,,bokgoni bja go arola,,,,bokgoni ba ho arola,,,vhutsila ha u kovha,vhukoni ha u kovha,,,,xikili xo avanyisa,vutshila byo avanyisa,,
dsac_multi_math_00285,divisor,,,,deler,,,,isahlukanisi,,,,umahluli,,,,,sehlukanisi,inombolo lesehlukanisi,,,,isehlukanisi,,,karodi,,,palokarodi,paloseripaganyi,palosekgaoganyi,,searodi,,,khovhi,,,,,xiavanyisi,,,
dsac_multi_math_00286,dot,,,,stippel,punt,,,ichashazi,ungqi,,,ichaphaza,,,,,licashati,,,,,icaphazi,,,kolwana,kwaba,,khutlo,,,,letheba,,,zwidotho,zwithoma-thoma,tshithoma,,,doto,,,
dsac_multi_math_00287,dotted line,,,,stippellyn,,,,umudwa wamachashazi,,,,umgca ongamachaphaza,,,,,umugca longemacashati,,,,,umuda wamacaphazi,,,molakolwana,,,mothalokhutlo,mothalodiripana,,,mola wa matheba,,,mutalo zwithoma,,,,,layeni ya tidoto,,,
dsac_multi_math_00288,double,,,,dubbel,,,,okuphindwe kabili,,,,ephindaphindwe kabini,,,,,-phindziwe,,,,,-kabili,,,sebedi,,,bobedi,gabedi,,,habedi,,,nga zwivhili,kavhili,,,,vumbirhi,hi kambirhi,,
dsac_multi_math_00289,doubling,,,,verdubbeling,,,,ukuphinda kabili,,,,ukuphinda-phinda kabini,,,,,phindza,,,,,ukubuyelela kabili,,,oketsa gabedi,,,pedifatša,,,,pheta,,,u inga nga zwivhili,ita kavhili,,,,mbirhihata,,,
dsac_multi_math_00290,down,,,,ondertoe,af,,,phansi,,,,phantsi,,,,,phasi,,,,,-phasi,,,tlase,,,fase,,,,fatshe,tlase,,fhasi,u ya fhasi,,,,hansi,,,
dsac_multi_math_00291,downwards,,,,afwaarts,ondertoe,,,ngokwehla,,,,ukiya phantsi,ezantsi,,,,kuya phasi,,,,,-ehlelako,,,kelotlase,,,go ya fase,,,,ho ya tlase,ho ya fatshe,,nga fhasi,ela fhasi,,,,ku ya hansi,,,
dsac_multi_math_00292,draw,,,,trek,teken,,,dweba,,,,krwela,zoba,,,,dvweba,,,,,thala,gwala,,thala,rala,tshwantsha,thala,,,,thala,,,u ola,,,,,dirowa,,,
dsac_multi_math_00293,duration,,,,duur,,,,ubungako besikhathi,,,,ubungakanani bexesha,,,,,sikhatsi,budzesikhatsi,,,,ubude besikhathi,,,sebaka,paka,,paka,lebaka,,,bolelele,,,tshifhinga,tshikhala,,,,nkarhi,,,
dsac_multi_math_00294,each,,,,elke,elkeen,,,ngakunye,,,,nganye,inye,,,,loko naloko,,,,,omunye nomunye,enye nenye,,-ngwe le -ngwe,,,nngwe le nngwe,,,,kang,,,tshithihi tshithihi,-ṅwe,,,,xin’we-xin’we,,,
dsac_multi_math_00295,earn,,,,verdien,,,,hlomula,zuza,,,fumana,,,,,hola,zuza,,,,rhola,,,amogela,,,go lebogišwa,go tlotlwa,,,una,,,-hola,vhuelwa,,,,hola,,,
dsac_multi_math_00296,easy,,,,maklik,,,,lula,,,,lula,,,,,lula,,,,,lula,,,bonolo,,,boleta,bonolo,,,bonolo,,,-sa konḓa,leluwa,,,,olova,,,
dsac_multi_math_00297,edge,border,,,kant,rand,,,unqenqema,unqenqemandilingi,,,isiphetho,umgqameko,umphandle,iperimitha,,umkhawulo wemngcengcema,,,,,iqadi,umqoqo,umphetho,molelwane,losi,,morumo,,,,pherimetha,,,lumeme,magumo a tshitendeledzi,lukombo,,,makumu,ndzilakano,ndzelekano,
dsac_multi_math_00298,eight,,,,agt,,,,isishiyagalombili,,,,isibhozo,,,,,siphohlongo,sishiyagalombili,,,,ubunane,,,robedi,,,seswai,robedi,,,robedi,,,malo,,,,,nhungu,,,
dsac_multi_math_00299,eighth {fraction},,,,agste,agtste,,,iqhezu lokwesishiyagalombili,,,,isinye esibhozweni,,,,,kwesishiyagalombili,,,,,kobunane,,,borobedi,,,boseswai,,,,-borobedi,,,tsha malo,,,,,vunhungu,,,
dsac_multi_math_00300,element,,,,element,,,,ilungu,,,,ilungu,,,,,lilunga,,,,,ilunga,,,elemente,karolo,,elemente,setho,,,elemente,,,eḽementhe,muraḓo,,,,elemente,xirho,xiphemu,
dsac_multi_math_00301,ellipse,,,,ellips,,,,umbhoxo,isiyingi esisaqanda,,,umbhoxo,ukumila mbhoxo,,,,umphontjolozi,umpholonja,,,,ijamo elisaqanda,,,tshekeletsa-metopo,,,selee,sekalee,,,motopo,,,mutengebande,,,,,xitandza,,,
dsac_multi_math_00302,ellipsoid,,,,ellipsoïed,,,,okusambhoxo,,,,embhoxo,,,,,salicandza,sampontjolozi,sampholonja,i-eliphusoyidi,,-saqanda,-buqanda,,-e e motopo,,,popegolee,,,,e motopo,,,eḽipisoidi,,,,,vutandza,,,
dsac_multi_math_00303,empty adj.,,,,leeg,,,,ngenalutho,,,,engenanto,,,,,-ngenalutfo,-te lutfo,,,,-nganalitho,-dududu,-ze,lolea,,,senago selo,,,,-lephaka,-lelea,,-si na tshithu,pumu,,,,hava,,,
dsac_multi_math_00304,empty v.,,,,ledig,leegmaak,,,thulula,khipha,,,khupha,,,,,tfulula,,,,,kghuthula,phalaza,thulula,lolea,,,kgothola,tšholla,ntšha,,tsholla,qhala,kgokgotha,-shulula,,,,,halata,chulula,,
dsac_multi_math_00305,enable,,,,in staat stel,,,,siza,gunyaza,,,yenza akwazi,yenza abe nakho,,,,enta kusebente,nika emandla,gunyata,,,kghonisa,,,kgontsha,,,kgontšha,,,,ho neha bokgoni,,,-konisa,,,,,pfuneta,,,
dsac_multi_math_00306,encounter,,,,teëkom,teenkom,,,hlangabezana,nqwamana,,,hlangana,dibana,qubisana,fumana,,hlangabetana,,,,,hlangana,,,kwelano,rakana,,welana,thulana,kopana,,teana,kopana,,ṱangana na,,,,,hlangana,,,
dsac_multi_math_00307,encourage,,,,aanmoedig,aanspoor,,,khuthaza,gqugquzela,,,khuthaza,,,,,gcugcutela,khutsata,,,,khuthaza,,,rotloetsa,,,hlohleletša,go tutuetša,kgothaletša,,kgothaletsa,,,ṱuṱuwedza,,,,,kucetela,khutaza,,
dsac_multi_math_00308,end,,,,einde,,,,isigcino,isiphetho,,,isiphelo,isiphetho,,,,siphetfo,,,,,isiphetho,,,bokhutlo,,,bofelo,mafelelo,,,qetello,pheletso,,magumo,,,,,makumu,,,
dsac_multi_math_00309,enough {amount},,,,genoeg,,,,ngokwanele,,,,kwanele,,,,,ngalokwenele,,,,,aneleko,,,lekane,,,lekane,,,,lekane,,,lingana,,,,,ringana,,,
dsac_multi_math_00310,enrichment,,,,verryking,,,,ukwengeza,ukuthasisela,,,ukutyebisa,isiphuhliso,,,,sengeto,,,,,isinonisi,isinothisi,,khumiso,nonotsho,nonotsha,nontšho,kaonafatšo,kgodišo,,ntlafatso,,,muengedzedzo,,,,,fuwisa,,,
dsac_multi_math_00311,equal v. <symbol = > {amount},,,,is gelyk aan,gelyk wees aan,,,lingana,kwenza,,,zilingana,zenza,,,,lingana ne,lingana na,,,,enza u,,,lekana le,,,e lekana le,,,,e lekana le,,,lingana na,eḓana na,,,,ringana na,,,
dsac_multi_math_00312,equal adj.,,,,gelyk,,,,lingana,,,,ngokulinganayo,,,,,-linganako,,,,,linganako,,,lekana,,,lekana,,,,lekanang,,,zwi eḓana na,lingana,eḓana,,,ku ringana,,,
dsac_multi_math_00313,equal amount,,,,gelyke bedrag,gelyke hoeveelheid,,,inani elilinganayo,isamba esilinganayo,,,umyinge olinganayo,isahlulo esilinganayo,,,,linani lelilinganako,,,,,inani elilinganako,,,seelotekanyo,,,bokaalotekano,bokaalo bja go lekana,,,bokalo bo lekanang,,,tshivhalo tshi eḓanaho,ṱhanganelo i linganaho,ṱhanganelo i eḓanaho,,,ntsengo wo ringana,,,
dsac_multi_math_00314,equal distance,,,,gelyke afstand,,,,ibanga elilinganayo,,,,umgama olinganayo,,,,,libanga lelilinganako,,,,,ibanga elilinganako,,,sekgalatekano,,,bokgoletekano,bokgole bja go lekana,sekgoba sa go lekana,,bohole bo lekanang,,,tshikhala tshi eḓanaho,tshikhala tshi linganaho,,,,mpfhuka wo ringana,,,
dsac_multi_math_00315,equal division,,,,gelyke verdeling,,,,ukwehlukanisa ngokulingana,,,,isahlulo esilinganayo,,,,,kwehlukanisa ngalokulinganako,,,,,ukuhlukanisa okulinganako,,,karolotekano,,,karolotekano,kgaoganyotekano,,,ho arolwa ka ho lekana,,,u kovhekanya hu eḓanaho,mukovho u linganaho,mukovho u eḓanaho,,,ku avanyisa ko ringana,,,
dsac_multi_math_00316,equal group,,,,gelyke groep,,,,amaqoqo alinganayo,,,,iqela elilingana nelinye,,,,,licembu lelilinganako,,,,,isiqhema esilinganako,,,setlhophatekano,,,sehlophatekano,,,,dihlopha tse lekanang,,,zwigwada zwi eḓanaho,tshigwada tshi linganaho,tshigwada tshi eḓanaho,,,ntlawa wo ringana,,,
dsac_multi_math_00317,equal length,,,,gelyke lengte,,,,ubude obulinganayo,,,,ubude obulinganayo,,,,,budze lobulinganako,,,,,ubude obulinganako,,,boleeletekano,,,boteleletekano,,,,bolelele bo lekanang,,,vhulapfu vhu eḓanaho,vhulapfu vhu linganaho,,,,ku leha ko ringana,,,
dsac_multi_math_00318,equally,,,,gelykop,,,,ngokulingana,,,,ngokulinganayo,,,,,ngalokulinganako,,,,,ngokulinganako,,,ka go lekalekana,,,ka go lekana,,,,ka ho lekana,,,zwi eḓanaho,linganaho,,,,hi ku ringana,,,
dsac_multi_math_00319,equal parts <usually used in the plural>,,,,gelyke dele,,,,izingxenye ezilinganayo,,,,amalungu alinganayo,,,,,tincenye letilinganako,,,,,iingcenye ezilinganako,,,dikarolotekano,,,dikarolo tša go lekana,diripa tša go lekana,,,dikarolo tse lekanang,,,tshipiḓa tshi eḓanaho,zwipiḓa zwi linganaho,,,,swiphemu swo ringana,,,
dsac_multi_math_00320,equal sign < = >,,,,gelykteken,gelykaanteken,gelykheidsteken,,uphawu lokulinganisa,,,,uphawu lolingano,,,,,luphawu lwekulinganisa,,,,,itshwayo lokulingana,,,letshwaotekano,,,leswao le le lekana le,,,,letshwao la tekanyo,,,tshiga tshi eḓanaho,tshilinganyi,tshiga tshilinganyi,,,mfungho wo ringanisa,nhlanga-ndzinganiso,,
dsac_multi_math_00321,equal size,,,,ewe groot,,,,ubungako obulinganayo,,,,isayizi elinganayo,ubungakanani,,,,bungako lobulinganako,bukhulu lobulinganako,,,,ubukhulu obulinganako,,,bogolotekano,,,bogolo bja go lekana,,,,boholo bo lekanang,,,muelo u eḓanaho,saizi i eḓanaho,vhuhulu vhu linganaho,vhuhulu vhu eḓanaho,,swo ringana,,,
dsac_multi_math_00322,equal to <symbol => {amount},,,,gelyk aan,,,,lingana na,kwenza,,,lingana ne,zenza u,,,,kulingana na,-lingana ne,,,,-lingana na,,,lekana le,,,e lekana le,,,,ho lekana le,,,zwi eḓana na,zwi lingana na,,,,ringana na,,,
dsac_multi_math_00323,equation,,,,vergelyking,,,,isibalo esilingana nesinye,i-ikhweyishini,,,i-ikhweyizhini,ingxelo yolingano,,,,i-ikhwezhini,,,,,isibalo esilingana nesinye,,,polelo-tekatekano,,,tekantšho,papišotekantšho,,,ikhweishene,,,ikhwesheni,ndinganyiso,,,,xiringaniso,ikhwexini,,
dsac_multi_math_00324,equilateral,,,,gelyksydig,,,,nhlangothilingana,,,,unxantathu olingana macala,,,,,calalingana,,,,,-namahlangothi alinganako,,,tlhakoretekana,,,hlakoretekano,,,,mahlakore a lekanang,,,masianyeḓana,,,,,matlhelo yo ringana,,,
dsac_multi_math_00325,equilibrium,,,,ewewig,balans,,,isimo sokulingana,,,,ukulingana esikalini,ulingano,,,,simeme,,,,,ikhwilibhriyamu,,,tekatekano,,,tekatekano,kelotekatekano,papišotekatekano,,tekatekano,,,ndinganelo,ikhwiḽibiriamu,,,,swa mpimo-ringana,ikhwilibiriyamu,,
dsac_multi_math_00326,equivalent adj.,,,,ekwivalent,,,,lingana,fana,,,linganayo,ukulingana,,,,lingane ne,lingana na,linganisiwe,,,-linganako,,,-lekanang,selekani,lekanang,lekanego,swana,,,tshwana,,,ndingano,,,,,swo yelana,,,
dsac_multi_math_00327,equivalent fraction,,,,ekwivalentbreuk,gelykwaardige breuk,,,iqhezu elilinganayo,,,,amaqhezu alinganayo,,,,,tincetu letilinganako,tincetu letilinganisiwe,,,,icezu elilinganako,,,palo-phatlotekani,,,palophatlotekano,,,,sekoto se tshwanang le,,,tshipiḓa tsha ndingano,,,,,swiphemu swo yelana,,,
dsac_multi_math_00328,error,mistake,fault,,fout,,,,iphutha,,,,impazamo,imposiso,,,,liphutsa,siphonjwa,,,,iphutha,umtjhaphro,,phoso,,,phošo,,,,phoso,,,vhukhakhi,,,,,xihoxo,,,
dsac_multi_math_00329,estimate v.,,,,skat,,,,hlawumbisela,linganisa,,,qikelela,,,,,combela,linganisa,,,,linganisa,,,lekanyetsa,,,akanya,taetšokakanyo,pontšhokakanyo,,lekanyetsa,,,u anganya,,,,,kumbetela,,,
dsac_multi_math_00330,estimation,,,,skatting,,,,ukuhlawumbisela,isilinganiso,,,intelekelelo,ingqikelelo,,,,kulinganisa,kulinganisela,,,,isilinganiso,,,tekanyetso,phopholetso,,kakanyo,,,,tekanyetso,,,u anganya,nyanganyelo,,,,nkumbetelo,,,
dsac_multi_math_00331,even,,,,gelyk,,,,lingana,,,,ukulingana,,,,,-lingene,,,,,-linganako,,,lekalekana,,,lekana,,,,lekanang,,,-linganya,-eḓana,,,,ndzingano,,,
dsac_multi_math_00332,evening {time of the night},,,,aand,,,,ubusuku,kusihlwa,,,ngorhatya,,,,,kusihlwa,ntsambama,,,,intambama,,,lotlatlana,,,mantšiboa,,,,mantsiboya,,,madekwana,,,,,madyambu,,,
dsac_multi_math_00333,even number,,,,ewe getal,,,,inombolo engeyona ugweje,,,,amanani aphindeka ngezibini,,,,,inombolo lehlukaniseka ngakubili,,,,,inomboro-lingana,,,palomaleka,,,nomorotekano,palotekano,palokarolwa ka pedi,,palo e arolehang ka pedi,,,nomboro dza ivini,khohwa nga mbili,,,,nomboro yo avanyiseka hi 2,,,
dsac_multi_math_00334,exact,,,,eksak,,,,ncamashi,,,,ngqo,ngqalileyo,,,,mbamba,cobo,,,,-nembako,,,tota,kgo,,nepagala,,,,nepahetseng,,,-one,,,,,khotlo,kwatsi,,
dsac_multi_math_00335,exact number,,,,eksakte getal,,,,inombolo ewuncamashi,,,,inani elililo,inani elithe ngqo,inani elingqalileyo,,,inombolo mbamba,inombolo cobo,,,,inomboro enembako,,,palotota,palo-kgo,,palonepagalo,,,,palo e nepahetseng,,,nomboro yone,,,,,nomboro-khotlo,,,
dsac_multi_math_00336,examine {to inspect or study},,,,ondersoek,,,,hlolisisa,,,,phonononga,,,,,hlola,hlolisisa,,,,hlola,,,tlhatlhoba,,,lekodišiša,tsitsinkela,,,hlahloba,,,u linga,sedzulusa,,,,kambisisa,,,
dsac_multi_math_00337,examine {to test e.g. knowledge},,,,toets,,,,ukuvivinya,ukuhlolwa,,,vavanya,hlola,phonononga,,,hlola,,,,,hlahluba,,,leka,,,hlahloba,,,,hlahloba,,,linga,,,,,kambela,hlahluva,,
dsac_multi_math_00338,example,,,,voorbeeld,,,,isibonelo,,,,umzekelo,,,,,sibonelo,,,,,isibonelo,,,sekao,,,mohlala,,,,mohlala,,,tsumbo,,,,,xifaniso,,,
dsac_multi_math_00339,exceed,,,,oorskry,,,,eqile,ngokweqile,,,ngaphezu kwa,,,,,dlulele,engca,edlula,,,dlulisa,eqisa,,feta,,,feta,fetiša,,,feta,,,u fhira,u pfuka,-fhirisa,,,ku tlula,hundza,,
dsac_multi_math_00340,exchange,,,,uitwissel,,,,ukushintshana,ukushintshiselana,,,utshintshiselwano,ulwananiso,,,,ntjintjanisa,,,,,rweyila,,,anaanya,,,neelana,fetiša,,,phaphanyetsano,,,rengiselana,,,,,cincana,,,
dsac_multi_math_00341,exchange rate,,,,wisselkoers,,,,ushintshomali lwamazwe,,,,umyinge wotshintshiselwano,umyinge wonaniselwano,ireyithi yonaniselwano,,,luntjintjanisomali,lucatsanisomali,lucatsanisosisindvomali,,,ubungako bokurweyila,,,kelokananyo,,,kelo ya neelanotšhelete,,,,sekgahla sa phapanyetsano,,,reithi ya u mutshintshana,tshikalo tsha u tshintshana,phimo ya thengiselano,,,mpimo wo cincana,,,
dsac_multi_math_00342,exercise n. {task},,,,oefening,,,,isivivinyo,,,,umsebenzi,,,,,umsebenti,,,,,umsebenzi,,,thutiso,,,thutišo,modirwana,,,hlakiso,,,nḓowe-nḓowe,nḓowedzo,,,,xitoloveto,,,
dsac_multi_math_00343,expand,,,,ontwikkel,,,,andisa,khulisa,,,ukwandisa,ukongeza,,,,khulisa,nweba,andzisa,,,nabisa,naba,,atolosa,,,katološa,oketša,,,sarolla,,,tatamudza,hudza,ṱanḓavhudza,,,ndlandlamuxa,anamisa,,
dsac_multi_math_00344,expanded notation,,,,uitgebreide notasie,,,,ukwandisa ngokucozulula,,,,ucazululo lwamanani ngokobhalo,,,,,indlelakubhala lekhulisako,lubhalokwenaba,,,,inotheyitjhini enabileko,,,mokwalokatoloso,,,mongwalopalokatološo,,,,mokgwa wa tsharollo,,,nothesheni yo tatamudzwaho,muṅwalo wo ṱanḓavhudzwaho,,,,nxanxameto-ndlandlamuko,,,
dsac_multi_math_00345,expansion,,,,ontwikkeling,,,,ukwandisa,,,,ulwandiso,,,,,kukhulisa,kunaba,kwendlala,,,ukunaba,,,katoloso,,,katološo,,,,tsharollo,,,thathamudzo,ṱharamudzo,ṱhanḓavhudzo,,,ndlandlamuxo,,,
dsac_multi_math_00346,explain,,,,verduidelik,,,,chaza,,,,chaza,,,,,chaza,cacisa,,,,hlathulula,chaza,,tlhalosa,,,hlaloša,hlalosa,,,hlalosa,,,ṱalutshedza,,,,,hlamusela,,,
dsac_multi_math_00347,explanation,,,,verduideliking,,,,incazelo,,,,inkcazo,,,,,inchazelo,,,,,ihlathululo,incazelo,,tlhaloso,,,tlhalošo,,,,tlhaloso,,,ṱhalutshedzo,,,,,nhlamuselo,,,
dsac_multi_math_00348,explore,,,,ondersoek,,,,cubungula,,,,ukuhlola,phicotha,phonononga,,,hlola,hlwaya,,,,hlola,,,tlhotlhomisa,,,utulla,hlohlomiša,,,pholletsa,,,-sedzulusa,,,,,valanga,,,
dsac_multi_math_00349,exponent,,,,eksponent,,,,umphindaphindi,,,,inani lokuziphindaphinda,,,,,i-eksponenti,,,,,i-eksponende,,,katisanyi,,,palomatlafatši,,,,eksponente,,,tsumbavhuḓiandisi,,,,,ekisiponente,,,
dsac_multi_math_00350,exponential adj.,,,,eksponensiaal,,,,umphindwa,,,,ngemo yokuziphindaphinda,,,,,kuphindzaphindzakwelula,,,,,-bu-eksponende,,,katisetso,,,palomatlafatšwa,,,,ka eksponente,,,tshisumbavhuḓiandisi,,,,,vuekisiponente,,,
dsac_multi_math_00351,extend {e.g. a domain, theorem or plane},,,,uitbrei,,,,nweba,khulisa,,,yandisa,yolula,,,,khulisa,enweba,,,,khulisa,nabisa,,atolosa,oketsa,,katološa,oketša,godiša,,atolosa,,,hudza,engedza,,,,ndlandlamuxa,,,
dsac_multi_math_00352,extra,,,,ekstra,,,,ngaphezu,,,,ngaphezu,okongeziweyo,,,,-ngetiwe,ngetulu,,,,ngezelelweko,,,koketsego,,,koketšo,tlaleletšo,,,ho feta,,,nyingo,,,,,xengetelo,,,
dsac_multi_math_00353,face {clock},,,,gesig,,,,ubuso (bewashi),,,,ubuso,,,,,buso,,,,,ubuso,,,sefatla,,,sefahlego,,,,sefahleho,,,nga phanḓa ha {watshi},,,,,xikandza,,,
dsac_multi_math_00354,face {three-dimensional geometric shape},,,,vlak,,,,icala,,,,imbonakalo,,,,,licele,,,,,ihlangothi,,,letlhakore,,,lehlakore,,,,lehlakore,,,lurumbu,,,,,tlhelo,,,
dsac_multi_math_00355,fact,,,,feit,,,,isiqiniseko,,,,inqaku,inyaniso,into eyenzekileyo,,,liciniso,,,,,iqiniso,,,ntlha,,,ntlha,taba,,,ntlha,nnete,,mbuno,,,,,ntiyiso,,,
dsac_multi_math_00356,factor n.,,,,faktor,,,,isiphindi,,,,inani elingena kwelinye,ifektha,,,,tiphindzi,ifektha,,,,imbuyelelwa,ifektha,,palokatiso,,,katišani,palokatiši,,,fektha,,,tshivhumbi,,,,,xiandziso,fekitara,,
dsac_multi_math_00357,fault v.,,,,op ‘n fout betrap,,,,-ona,bamba iphutha,,,hlaba amadlala,,,,,enta liphutsa,phosisa,,,,bona umtjhapho,,,go supa phoso,,,go laetša phošo,,,,hlwaya phoso,bona phoso,,-wana vhukhakhi,,,,,sola,,,
dsac_multi_math_00358,February,,,,Februarie,,,,uNhlolanja,uFebhruwari,,,uFebruwari,eyoMdumba,,,,iNdlovane,Februwari,,,,Umhlolanja,uFeberbari,,Tlhakole,,,Febereware,,,,Hlakola,,,Luhuhi,,,,,Nyenyenyani,,,
dsac_multi_math_00359,few {amount},,,,min,weinig,‘n paar,,idlanzana,mbalwa,,,mbalwa,,,,,-mbalwa,,,,,-mbalwa,-dlanzana,,mmalwa,,,nene,nnyane,go sego kaalo,,mmalwa,moelana,,zwiṱuku,,,,,-tsongo,-tsanana,,
dsac_multi_math_00360,fifth {ordinal number},,,,vyfde,,,,okwesihlanu,,,,eyesihlanu,,,,,kwesihlanu,,,,,kwesihlanu,,,botlhano <nngwe tlhanong>,,,(ya) bohlano,,,,ya bohlano,,,tsha vhuṱanu,,,,,vuntlhanu,,,
dsac_multi_math_00361,fill in,,,,invul,,,,gcwalisa,,,,zalisa,fakela,,,,gcwalisa,,,,,zalisa,,,tlatsa,,,tlatša,,,,tlatsa,,,ḓadzani,dzhenisani,,,,tatisa,,,
dsac_multi_math_00362,financial,,,,finansieel,,,,ezezimali,,,,ezemali,,,,,kwetimali,,,,,kweemali,,,tsa ditšhelete,tsa matlotlo,,(ya) matlotlo,(ya) tšhelete,,,tsa ditjhelete,,,zwa tshelede,zwa masheleni,,,,ximali,,,
dsac_multi_math_00363,find,,,,vind,,,,thola,,,,fumana,,,,,tfola,,,,,thola,fumana,,senka,batla,,hwetša,humana,,,fumana,,,-wana,,,,,kuma,,,
dsac_multi_math_00364,finish v.,,,,voltooi,,,,qedela,qeda,,,gqibezela,,,,,cedza,,,,,qeda,phetha,,feleletsa,,,fetša,,,,qetella,phetela,,u fhedza,-fhedza,,,,hetisa,heta,,
dsac_multi_math_00365,finite set,,,,eindige versameling,,,,iqoqo elinomkhawuko,iqoqo elinesiphetho,,,isethi enesiphelo,,,,,isethi legcinako,lisethi leligcinako,ligcogco leligcinako,,,isede ephelako,,,sete e e khutlang,,,sehlopha se se feletšego,,,,sete e fellang,,,sethe ya finithi,sethe i no guma,,,,nhlengelo-hela,,,
dsac_multi_math_00366,first {space and position},,,,eerste,,,,kuqala,phambili,,,okokuqala,,,,,nginike kucala,,,,,-sungulako,-thomako,,ya ntlha,,,(ya) mathomo,(ya) pele,,,pele,,,mathomo,ranga,,,,sungula,rhanga,,
